"","A1","B2","C3","D4","E5","F6","G7","H8","I9","J10","K11","L12","M13","N14","O15","P16","Q17","R18","S19","T20","U21","V22","W23","X24","Y25","Z26","NA27","NA28","NA29","NA30","NA31","NA32","NA33","NA34","NA35","NA36","NA37","NA38","NA39","NA40","NA41","NA42","NA43","NA44","NA45","NA46","NA47","NA48","NA49","NA50","NA51"
"217","P16c_CEL","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"218","P16_C_CELULAR_Hablar_por_tel_fono","27","87.1","14","82.4","13","92.9","0","NaN","11","84.6","7","100","4","80","5","83.3","0","NaN","0","NaN","9","90","9","75","6","100","3","100","9","90","0","NaN","1","50","3","100","10","90.9","4","80","7","77.8","6","100","3","100","11","84.6","0","NaN"
"219","P16_C_CELULAR_Mandar_mensajes","19","61.3","10","58.8","9","64.3","0","NaN","8","61.5","5","71.4","3","60","3","50","0","NaN","0","NaN","6","60","7","58.3","4","66.7","2","66.7","8","80","0","NaN","0","0","3","100","5","45.5","3","60","6","66.7","3","50","1","33.3","9","69.2","0","NaN"
"220","P16_C_CELULAR_Jugar","10","32.3","8","47.1","2","14.3","0","NaN","4","30.8","2","28.6","1","20","3","50","0","NaN","0","NaN","4","40","5","41.7","1","16.7","0","0","4","40","0","NaN","1","50","1","33.3","3","27.3","1","20","2","22.2","0","0","0","0","8","61.5","0","NaN"
"221","P16_C_CELULAR_O_r_m_sica","17","54.8","8","47.1","9","64.3","0","NaN","7","53.8","5","71.4","1","20","4","66.7","0","NaN","0","NaN","7","70","6","50","3","50","1","33.3","5","50","0","NaN","2","100","3","100","7","63.6","0","0","5","55.6","3","50","1","33.3","8","61.5","0","NaN"
"222","P16_C_CELULAR_Buscar__informaci_n","7","22.6","3","17.6","4","28.6","0","NaN","6","46.2","1","14.3","0","0","0","0","0","NaN","0","NaN","2","20","3","25","1","16.7","1","33.3","1","10","0","NaN","0","0","2","66.7","3","27.3","1","20","2","22.2","1","16.7","0","0","4","30.8","0","NaN"
"223","P16_C_CELULAR_Tomar_fotos","14","45.2","9","52.9","5","35.7","0","NaN","7","53.8","4","57.1","1","20","2","33.3","0","NaN","0","NaN","5","50","5","41.7","3","50","1","33.3","6","60","0","NaN","0","0","3","100","4","36.4","1","20","4","44.4","1","16.7","1","33.3","8","61.5","0","NaN"
"224","P16_C_CELULAR_Mandar_mails","10","32.3","7","41.2","3","21.4","0","NaN","5","38.5","4","57.1","0","0","1","16.7","0","NaN","0","NaN","3","30","4","33.3","2","33.3","1","33.3","4","40","0","NaN","1","50","2","66.7","2","18.2","1","20","2","22.2","1","16.7","1","33.3","6","46.2","0","NaN"
"225","P16_C_CELULAR_Hacer_pagos","3","9.7","0","0","3","21.4","0","NaN","2","15.4","0","0","1","20","0","0","0","NaN","0","NaN","0","0","1","8.3","2","33.3","0","0","0","0","0","NaN","0","0","1","33.3","2","18.2","0","0","1","11.1","2","33.3","0","0","0","0","0","NaN"
"226","P16_C_CELULAR_Ver__TV","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"227","P16_C_CELULAR_Ver_pel_culas","2","6.5","0","0","2","14.3","0","NaN","2","15.4","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","1","16.7","1","33.3","0","0","0","NaN","0","0","2","66.7","0","0","0","0","2","22.2","0","0","0","0","0","0","0","NaN"
"228","P16_C_CELULAR_Ver_videos","6","19.4","2","11.8","4","28.6","0","NaN","3","23.1","1","14.3","0","0","2","33.3","0","NaN","0","NaN","0","0","2","16.7","3","50","1","33.3","1","10","0","NaN","0","0","2","66.7","3","27.3","0","0","5","55.6","1","16.7","0","0","0","0","0","NaN"
"229","P16_C_CELULAR_Comprar_por_internet","3","9.7","3","17.6","0","0","0","NaN","3","23.1","0","0","0","0","0","0","0","NaN","0","NaN","1","10","2","16.7","0","0","0","0","0","0","0","NaN","0","0","0","0","3","27.3","0","0","0","0","0","0","1","33.3","2","15.4","0","NaN"
"230","P16_C_CELULAR_Banca_en_l_nea","2","6.5","0","0","2","14.3","0","NaN","1","7.7","1","14.3","0","0","0","0","0","NaN","0","NaN","0","0","2","16.7","0","0","0","0","0","0","0","NaN","0","0","0","0","2","18.2","0","0","1","11.1","0","0","1","33.3","0","0","0","NaN"
"231","P16_C_CELULAR_Entrar_a_redes_sociales","22","71","11","64.7","11","78.6","0","NaN","10","76.9","4","57.1","4","80","4","66.7","0","NaN","0","NaN","8","80","7","58.3","5","83.3","2","66.7","7","70","0","NaN","0","0","3","100","10","90.9","2","40","7","77.8","4","66.7","2","66.7","9","69.2","0","NaN"
"232","P16_C_CELULAR_Para_trabajar","7","22.6","4","23.5","3","21.4","0","NaN","4","30.8","2","28.6","0","0","1","16.7","0","NaN","0","NaN","0","0","5","41.7","1","16.7","1","33.3","0","0","0","NaN","1","50","2","66.7","2","18.2","2","40","2","22.2","1","16.7","1","33.3","3","23.1","0","NaN"
"233","P16_C_CELULAR_Para_leer","6","19.4","4","23.5","2","14.3","0","NaN","4","30.8","1","14.3","0","0","1","16.7","0","NaN","0","NaN","1","10","4","33.3","1","16.7","0","0","1","10","0","NaN","1","50","1","33.3","2","18.2","1","20","1","11.1","1","16.7","0","0","4","30.8","0","NaN"
"234","P16_C_CELULAR_Hacer_tareas___trabajos_____dd","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"235","P16_C_CELULAR_Otra__Especificar","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"236","Total","31","100","17","100","14","100","0","NaN","13","100","7","100","5","100","6","100","0","NaN","0","NaN","10","100","12","100","6","100","3","100","10","100","0","NaN","2","100","3","100","11","100","5","100","9","100","6","100","3","100","13","100","0","NaN"
"237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"238","P16c_TABLET","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"239","P16_C_TABLET_Hablar_por_tel_fono","6","13.6","3","12.5","3","15","0","NaN","2","14.3","1","9.1","2","25","1","9.1","0","NaN","0","NaN","1","7.7","3","17.6","2","20","0","0","0","0","1","100","0","0","2","40","1","8.3","2","33.3","3","21.4","0","0","1","25","2","12.5","0","NaN"
"240","P16_C_TABLET_Mandar_mensajes","9","20.5","2","8.3","7","35","0","NaN","2","14.3","3","27.3","0","0","4","36.4","0","NaN","0","NaN","3","23.1","1","5.9","5","50","0","0","4","33.3","0","0","1","12.5","1","20","2","16.7","1","16.7","3","21.4","2","20","0","0","4","25","0","NaN"
"241","P16_C_TABLET_Jugar","19","43.2","8","33.3","11","55","0","NaN","7","50","3","27.3","4","50","5","45.5","0","NaN","0","NaN","6","46.2","7","41.2","5","50","1","25","4","33.3","1","100","4","50","2","40","6","50","2","33.3","5","35.7","5","50","2","50","7","43.8","0","NaN"
"242","P16_C_TABLET_O_r_m_sica","22","50","13","54.2","9","45","0","NaN","9","64.3","4","36.4","3","37.5","6","54.5","0","NaN","0","NaN","6","46.2","9","52.9","7","70","0","0","6","50","1","100","6","75","2","40","5","41.7","2","33.3","8","57.1","4","40","1","25","9","56.2","0","NaN"
"243","P16_C_TABLET_Buscar__informaci_n","21","47.7","11","45.8","10","50","0","NaN","7","50","6","54.5","4","50","4","36.4","0","NaN","0","NaN","7","53.8","5","29.4","6","60","3","75","5","41.7","0","0","4","50","4","80","7","58.3","1","16.7","5","35.7","7","70","2","50","7","43.8","0","NaN"
"244","P16_C_TABLET_Tomar_fotos","16","36.4","10","41.7","6","30","0","NaN","5","35.7","5","45.5","4","50","2","18.2","0","NaN","0","NaN","2","15.4","8","47.1","5","50","1","25","1","8.3","1","100","4","50","3","60","5","41.7","2","33.3","6","42.9","4","40","3","75","3","18.8","0","NaN"
"245","P16_C_TABLET_Mandar_mails","16","36.4","6","25","10","50","0","NaN","5","35.7","4","36.4","2","25","5","45.5","0","NaN","0","NaN","5","38.5","3","17.6","5","50","3","75","4","33.3","0","0","2","25","4","80","5","41.7","1","16.7","4","28.6","6","60","1","25","5","31.2","0","NaN"
"246","P16_C_TABLET_Hacer_pagos","6","13.6","4","16.7","2","10","0","NaN","4","28.6","2","18.2","0","0","0","0","0","NaN","0","NaN","0","0","3","17.6","3","30","0","0","1","8.3","0","0","0","0","2","40","3","25","0","0","2","14.3","2","20","1","25","1","6.2","0","NaN"
"247","P16_C_TABLET_Ver__TV","2","4.5","1","4.2","1","5","0","NaN","1","7.1","0","0","0","0","1","9.1","0","NaN","0","NaN","0","0","1","5.9","1","10","0","0","1","8.3","0","0","0","0","1","20","0","0","0","0","2","14.3","0","0","0","0","0","0","0","NaN"
"248","P16_C_TABLET_Ver_pel_culas","20","45.5","11","45.8","9","45","0","NaN","9","64.3","2","18.2","6","75","3","27.3","0","NaN","0","NaN","8","61.5","7","41.2","4","40","1","25","6","50","1","100","3","37.5","2","40","7","58.3","1","16.7","5","35.7","3","30","1","25","11","68.8","0","NaN"
"249","P16_C_TABLET_Ver_videos","18","40.9","10","41.7","8","40","0","NaN","8","57.1","4","36.4","3","37.5","3","27.3","0","NaN","0","NaN","4","30.8","9","52.9","5","50","0","0","4","33.3","1","100","5","62.5","1","20","6","50","1","16.7","6","42.9","5","50","0","0","7","43.8","0","NaN"
"250","P16_C_TABLET_Comprar_por_internet","8","18.2","3","12.5","5","25","0","NaN","3","21.4","2","18.2","0","0","3","27.3","0","NaN","0","NaN","2","15.4","4","23.5","2","20","0","0","2","16.7","0","0","2","25","2","40","2","16.7","0","0","2","14.3","2","20","1","25","3","18.8","0","NaN"
"251","P16_C_TABLET_Banca_en_l_nea","5","11.4","4","16.7","1","5","0","NaN","2","14.3","2","18.2","1","12.5","0","0","0","NaN","0","NaN","0","0","3","17.6","1","10","1","25","0","0","0","0","0","0","1","20","4","33.3","0","0","0","0","2","20","2","50","1","6.2","0","NaN"
"252","P16_C_TABLET_Entrar_a_redes_sociales","25","56.8","12","50","13","65","0","NaN","8","57.1","7","63.6","3","37.5","7","63.6","0","NaN","0","NaN","7","53.8","8","47.1","8","80","2","50","7","58.3","1","100","5","62.5","4","80","6","50","2","33.3","10","71.4","4","40","1","25","10","62.5","0","NaN"
"253","P16_C_TABLET_Para_trabajar","13","29.5","9","37.5","4","20","0","NaN","5","35.7","4","36.4","0","0","4","36.4","0","NaN","0","NaN","2","15.4","6","35.3","3","30","2","50","2","16.7","0","0","2","25","3","60","4","33.3","2","33.3","5","35.7","2","20","2","50","4","25","0","NaN"
"254","P16_C_TABLET_Para_leer","18","40.9","12","50","6","30","0","NaN","7","50","6","54.5","2","25","3","27.3","0","NaN","0","NaN","4","30.8","8","47.1","6","60","0","0","5","41.7","0","0","2","25","2","40","6","50","3","50","6","42.9","2","20","3","75","7","43.8","0","NaN"
"255","P16_C_TABLET_Hacer_tareas___trabajos_____dd","13","29.5","7","29.2","6","30","0","NaN","3","21.4","4","36.4","1","12.5","5","45.5","0","NaN","0","NaN","9","69.2","3","17.6","0","0","1","25","7","58.3","1","100","3","37.5","0","0","2","16.7","0","0","2","14.3","2","20","0","0","9","56.2","0","NaN"
"256","P16_C_TABLET_Otra__Especificar","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"257","Total","44","100","24","100","20","100","0","NaN","14","100","11","100","8","100","11","100","0","NaN","0","NaN","13","100","17","100","10","100","4","100","12","100","1","100","8","100","5","100","12","100","6","100","14","100","10","100","4","100","16","100","0","NaN"
"258",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"259","P16c_COMPU","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"260","P16_C_COMPU_Hablar_por_tel_fono","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","NaN","0","0","0","NaN","0","NaN","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","NaN"
"261","P16_C_COMPU_Mandar_mensajes","2","18.2","2","25","0","0","0","NaN","0","0","2","50","0","0","0","0","0","NaN","0","NaN","0","0","1","20","1","100","0","NaN","1","25","0","NaN","0","NaN","0","0","1","16.7","0","NaN","0","NaN","1","50","0","0","1","14.3","0","NaN"
"262","P16_C_COMPU_Jugar","3","27.3","2","25","1","33.3","0","NaN","2","50","1","25","0","0","0","0","0","NaN","0","NaN","1","20","2","40","0","0","0","NaN","0","0","0","NaN","0","NaN","0","0","3","50","0","NaN","0","NaN","0","0","1","50","2","28.6","0","NaN"
"263","P16_C_COMPU_O_r_m_sica","4","36.4","2","25","2","66.7","0","NaN","2","50","0","0","1","50","1","100","0","NaN","0","NaN","3","60","1","20","0","0","0","NaN","2","50","0","NaN","0","NaN","0","0","2","33.3","0","NaN","0","NaN","1","50","0","0","3","42.9","0","NaN"
"264","P16_C_COMPU_Buscar__informaci_n","6","54.5","4","50","2","66.7","0","NaN","0","0","4","100","1","50","1","100","0","NaN","0","NaN","3","60","2","40","1","100","0","NaN","3","75","0","NaN","0","NaN","1","100","2","33.3","0","NaN","0","NaN","1","50","1","50","4","57.1","0","NaN"
"265","P16_C_COMPU_Tomar_fotos","1","9.1","1","12.5","0","0","0","NaN","1","25","0","0","0","0","0","0","0","NaN","0","NaN","0","0","1","20","0","0","0","NaN","0","0","0","NaN","0","NaN","0","0","1","16.7","0","NaN","0","NaN","0","0","0","0","1","14.3","0","NaN"
"266","P16_C_COMPU_Mandar_mails","3","27.3","2","25","1","33.3","0","NaN","0","0","2","50","1","50","0","0","0","NaN","0","NaN","1","20","2","40","0","0","0","NaN","1","25","0","NaN","0","NaN","1","100","1","16.7","0","NaN","0","NaN","0","0","1","50","2","28.6","0","NaN"
"267","P16_C_COMPU_Hacer_pagos","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","NaN","0","0","0","NaN","0","NaN","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","NaN"
"268","P16_C_COMPU_Ver__TV","1","9.1","1","12.5","0","0","0","NaN","1","25","0","0","0","0","0","0","0","NaN","0","NaN","1","20","0","0","0","0","0","NaN","0","0","0","NaN","0","NaN","0","0","1","16.7","0","NaN","0","NaN","0","0","0","0","1","14.3","0","NaN"
"269","P16_C_COMPU_Ver_pel_culas","6","54.5","3","37.5","3","100","0","NaN","2","50","2","50","1","50","1","100","0","NaN","0","NaN","2","40","4","80","0","0","0","NaN","2","50","0","NaN","0","NaN","1","100","3","50","0","NaN","0","NaN","1","50","2","100","3","42.9","0","NaN"
"270","P16_C_COMPU_Ver_videos","3","27.3","1","12.5","2","66.7","0","NaN","2","50","0","0","0","0","1","100","0","NaN","0","NaN","2","40","1","20","0","0","0","NaN","1","25","0","NaN","0","NaN","0","0","2","33.3","0","NaN","0","NaN","1","50","0","0","2","28.6","0","NaN"
"271","P16_C_COMPU_Comprar_por_internet","3","27.3","3","37.5","0","0","0","NaN","3","75","0","0","0","0","0","0","0","NaN","0","NaN","1","20","2","40","0","0","0","NaN","0","0","0","NaN","0","NaN","0","0","3","50","0","NaN","0","NaN","0","0","1","50","2","28.6","0","NaN"
"272","P16_C_COMPU_Banca_en_l_nea","2","18.2","2","25","0","0","0","NaN","1","25","1","25","0","0","0","0","0","NaN","0","NaN","0","0","1","20","1","100","0","NaN","0","0","0","NaN","0","NaN","0","0","2","33.3","0","NaN","0","NaN","1","50","1","50","0","0","0","NaN"
"273","P16_C_COMPU_Entrar_a_redes_sociales","5","45.5","4","50","1","33.3","0","NaN","2","50","1","25","1","50","1","100","0","NaN","0","NaN","3","60","2","40","0","0","0","NaN","2","50","0","NaN","0","NaN","1","100","2","33.3","0","NaN","0","NaN","0","0","0","0","5","71.4","0","NaN"
"274","P16_C_COMPU_Para_trabajar","6","54.5","5","62.5","1","33.3","0","NaN","4","100","2","50","0","0","0","0","0","NaN","0","NaN","1","20","4","80","1","100","0","NaN","1","25","0","NaN","0","NaN","0","0","5","83.3","0","NaN","0","NaN","2","100","1","50","3","42.9","0","NaN"
"275","P16_C_COMPU_Para_leer","4","36.4","3","37.5","1","33.3","0","NaN","4","100","0","0","0","0","0","0","0","NaN","0","NaN","1","20","3","60","0","0","0","NaN","0","0","0","NaN","0","NaN","0","0","4","66.7","0","NaN","0","NaN","1","50","1","50","2","28.6","0","NaN"
"276","P16_C_COMPU_Hacer_tareas___trabajos_____dd","6","54.5","4","50","2","66.7","0","NaN","2","50","2","50","1","50","1","100","0","NaN","0","NaN","4","80","2","40","0","0","0","NaN","2","50","0","NaN","0","NaN","1","100","3","50","0","NaN","0","NaN","0","0","2","100","4","57.1","0","NaN"
"277","P16_C_COMPU_Otra__Especificar","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","NaN","0","0","0","NaN","0","NaN","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","NaN"
"278","Total","11","100","8","100","3","100","0","NaN","4","100","4","100","2","100","1","100","0","NaN","0","NaN","5","100","5","100","1","100","0","NaN","4","100","0","NaN","0","NaN","1","100","6","100","0","NaN","0","NaN","2","100","2","100","7","100","0","NaN"
"279",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"280","P16g_CEL","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"281","Me preocuparía mucho, es indispensable en mi vida","27","87.1","16","94.1","11","78.6","0","NaN","11","84.6","7","100","5","100","4","66.7","0","NaN","0","NaN","8","80","11","91.7","6","100","2","66.7","7","70","0","NaN","2","100","3","100","11","100","4","80","8","88.9","6","100","2","66.7","11","84.6","0","NaN"
"282","No me preocuparía, puedo vivir sin el","4","12.9","1","5.9","3","21.4","0","NaN","2","15.4","0","0","0","0","2","33.3","0","NaN","0","NaN","2","20","1","8.3","0","0","1","33.3","3","30","0","NaN","0","0","0","0","0","0","1","20","1","11.1","0","0","1","33.3","2","15.4","0","NaN"
"283","Total","31","100","17","100","14","100","0","NaN","13","100","7","100","5","100","6","100","0","NaN","0","NaN","10","100","12","100","6","100","3","100","10","100","0","NaN","2","100","3","100","11","100","5","100","9","100","6","100","3","100","13","100","0","NaN"
"284",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"285","P16g_TABLET","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
