"","A1","B2","C3","D4","E5","F6","G7","H8","I9","J10","K11","L12","M13","N14","O15","P16","Q17","R18","S19","T20","U21","V22","W23","X24","Y25","Z26","NA27","NA28","NA29","NA30","NA31","NA32","NA33","NA34","NA35","NA36","NA37","NA38","NA39","NA40","NA41","NA42","NA43","NA44","NA45","NA46","NA47","NA48","NA49","NA50","NA51"
"208","P16_COMPU_Tengo_mis_fotos","30","28","19","33.9","11","21.6","0","NaN","16","35.6","6","22.2","2","10.5","4","33.3","2","50","0","NaN","8","21.6","14","33.3","4","23.5","4","36.4","2","11.8","0","0","3","17.6","10","52.6","12","44.4","3","30","5","21.7","9","40.9","2","16.7","14","28","0","NaN"
"209","P16_COMPU_Tengo_mis_mails","40","37.4","24","42.9","16","31.4","0","NaN","22","48.9","7","25.9","6","31.6","5","41.7","0","0","0","NaN","13","35.1","15","35.7","5","29.4","7","63.6","2","11.8","3","17.6","9","52.9","14","73.7","9","33.3","3","30","9","39.1","8","36.4","2","16.7","21","42","0","NaN"
"210","P16_COMPU_Nadie_de_mi_casa_sabe_usarlo","15","14","10","17.9","5","9.8","0","NaN","5","11.1","3","11.1","4","21.1","3","25","0","0","0","NaN","8","21.6","5","11.9","1","5.9","1","9.1","1","5.9","1","5.9","1","5.9","5","26.3","3","11.1","4","40","1","4.3","1","4.5","5","41.7","8","16","0","NaN"
"211","P16_COMPU_Es_personal","84","78.5","42","75","42","82.4","0","NaN","36","80","20","74.1","13","68.4","11","91.7","4","100","0","NaN","27","73","34","81","15","88.2","8","72.7","13","76.5","13","76.5","13","76.5","14","73.7","25","92.6","6","60","18","78.3","19","86.4","8","66.7","39","78","0","NaN"
"212","P16_COMPU_Otro__Especificar","7","6.5","3","5.4","4","7.8","0","NaN","5","11.1","1","3.7","0","0","1","8.3","0","0","0","NaN","5","13.5","1","2.4","0","0","1","9.1","1","5.9","0","0","4","23.5","2","10.5","0","0","0","0","0","0","1","4.5","1","8.3","5","10","0","NaN"
"213","Total","107","100","56","100","51","100","0","NaN","45","100","27","100","19","100","12","100","4","100","0","NaN","37","100","42","100","17","100","11","100","17","100","17","100","17","100","19","100","27","100","10","100","23","100","22","100","12","100","50","100","0","NaN"
"214",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"215","P16a_CEL","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"216","Muy indispensable","58","67.4","31","68.9","27","65.9","0","NaN","29","70.7","12","57.1","11","73.3","3","50","3","100","0","NaN","19","63.3","24","70.6","8","57.1","7","87.5","8","53.3","4","36.4","6","54.5","16","94.1","18","81.8","6","60","12","70.6","12","66.7","5","71.4","29","65.9","0","NaN"
"217","Indispensable","23","26.7","13","28.9","10","24.4","0","NaN","10","24.4","7","33.3","4","26.7","2","33.3","0","0","0","NaN","9","30","8","23.5","5","35.7","1","12.5","5","33.3","5","45.5","4","36.4","1","5.9","4","18.2","4","40","5","29.4","5","27.8","1","14.3","12","27.3","0","NaN"
"218","Da igual","4","4.7","1","2.2","3","7.3","0","NaN","1","2.4","2","9.5","0","0","1","16.7","0","0","0","NaN","2","6.7","2","5.9","0","0","0","0","2","13.3","1","9.1","1","9.1","0","0","0","0","0","0","0","0","1","5.6","0","0","3","6.8","0","NaN"
"219","Poco indispensable","1","1.2","0","0","1","2.4","0","NaN","1","2.4","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","1","7.1","0","0","0","0","1","9.1","0","0","0","0","0","0","0","0","0","0","0","0","1","14.3","0","0","0","NaN"
"220","Nada indispensable","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"221","Total","86","100","45","100","41","100","0","NaN","41","100","21","100","15","100","6","100","3","100","0","NaN","30","100","34","100","14","100","8","100","15","100","11","100","11","100","17","100","22","100","10","100","17","100","18","100","7","100","44","100","0","NaN"
"222",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"223","P16a_TABLET","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"224","Muy indispensable","3","27.3","1","12.5","2","66.7","0","NaN","2","50","0","0","0","0","1","100","0","NaN","0","NaN","1","20","2","40","0","0","0","NaN","1","25","0","NaN","0","NaN","0","0","2","33.3","0","NaN","0","NaN","1","50","1","50","1","14.3","0","NaN"
"225","Indispensable","5","45.5","5","62.5","0","0","0","NaN","1","25","3","75","1","50","0","0","0","NaN","0","NaN","3","60","1","20","1","100","0","NaN","2","50","0","NaN","0","NaN","1","100","2","33.3","0","NaN","0","NaN","1","50","0","0","4","57.1","0","NaN"
"226","Da igual","3","27.3","2","25","1","33.3","0","NaN","1","25","1","25","1","50","0","0","0","NaN","0","NaN","1","20","2","40","0","0","0","NaN","1","25","0","NaN","0","NaN","0","0","2","33.3","0","NaN","0","NaN","0","0","1","50","2","28.6","0","NaN"
"227","Poco indispensable","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","NaN","0","0","0","NaN","0","NaN","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","NaN"
"228","Nada indispensable","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","NaN","0","0","0","NaN","0","NaN","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","NaN"
"229","Total","11","100","8","100","3","100","0","NaN","4","100","4","100","2","100","1","100","0","NaN","0","NaN","5","100","5","100","1","100","0","NaN","4","100","0","NaN","0","NaN","1","100","6","100","0","NaN","0","NaN","2","100","2","100","7","100","0","NaN"
"230",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"231","P16a_COMPU","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"232","Muy indispensable","61","57","31","55.4","30","58.8","0","NaN","31","68.9","12","44.4","10","52.6","6","50","2","50","0","NaN","24","64.9","24","57.1","7","41.2","6","54.5","9","52.9","7","41.2","8","47.1","16","84.2","15","55.6","6","60","13","56.5","11","50","5","41.7","32","64","0","NaN"
"233","Indispensable","33","30.8","17","30.4","16","31.4","0","NaN","12","26.7","10","37","7","36.8","3","25","1","25","0","NaN","7","18.9","15","35.7","8","47.1","3","27.3","5","29.4","6","35.3","6","35.3","2","10.5","11","40.7","3","30","8","34.8","7","31.8","5","41.7","13","26","0","NaN"
"234","Da igual","10","9.3","5","8.9","5","9.8","0","NaN","2","4.4","4","14.8","1","5.3","2","16.7","1","25","0","NaN","5","13.5","2","4.8","1","5.9","2","18.2","3","17.6","4","23.5","2","11.8","0","0","1","3.7","0","0","1","4.3","3","13.6","2","16.7","4","8","0","NaN"
"235","Poco indispensable","2","1.9","2","3.6","0","0","0","NaN","0","0","1","3.7","1","5.3","0","0","0","0","0","NaN","1","2.7","1","2.4","0","0","0","0","0","0","0","0","0","0","1","5.3","0","0","1","10","0","0","1","4.5","0","0","1","2","0","NaN"
"236","Nada indispensable","1","0.9","1","1.8","0","0","0","NaN","0","0","0","0","0","0","1","8.3","0","0","0","NaN","0","0","0","0","1","5.9","0","0","0","0","0","0","1","5.9","0","0","0","0","0","0","1","4.3","0","0","0","0","0","0","0","NaN"
"237","Total","107","100","56","100","51","100","0","NaN","45","100","27","100","19","100","12","100","4","100","0","NaN","37","100","42","100","17","100","11","100","17","100","17","100","17","100","19","100","27","100","10","100","23","100","22","100","12","100","50","100","0","NaN"
"238",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"239","P16b_CEL","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"240","Todo el tiempo","41","47.7","28","62.2","13","31.7","0","NaN","24","58.5","8","38.1","7","46.7","0","0","2","66.7","0","NaN","19","63.3","15","44.1","4","28.6","3","37.5","1","6.7","2","18.2","4","36.4","12","70.6","18","81.8","4","40","3","17.6","12","66.7","3","42.9","23","52.3","0","NaN"
"241","Entre 12 y 9 horas","11","12.8","3","6.7","8","19.5","0","NaN","3","7.3","3","14.3","4","26.7","1","16.7","0","0","0","NaN","3","10","5","14.7","3","21.4","0","0","1","6.7","1","9.1","4","36.4","2","11.8","2","9.1","1","10","2","11.8","2","11.1","2","28.6","5","11.4","0","NaN"
"242","Entre 8 y 5 horas","24","27.9","10","22.2","14","34.1","0","NaN","10","24.4","7","33.3","4","26.7","3","50","0","0","0","NaN","5","16.7","10","29.4","6","42.9","3","37.5","8","53.3","6","54.5","2","18.2","3","17.6","1","4.5","4","40","11","64.7","2","11.1","0","0","11","25","0","NaN"
"243","Entre 4 y 1 hora","8","9.3","3","6.7","5","12.2","0","NaN","4","9.8","1","4.8","0","0","2","33.3","1","33.3","0","NaN","3","10","2","5.9","1","7.1","2","25","4","26.7","1","9.1","1","9.1","0","0","1","4.5","1","10","1","5.9","1","5.6","2","28.6","4","9.1","0","NaN"
"244","Menos de una hora","2","2.3","1","2.2","1","2.4","0","NaN","0","0","2","9.5","0","0","0","0","0","0","0","NaN","0","0","2","5.9","0","0","0","0","1","6.7","1","9.1","0","0","0","0","0","0","0","0","0","0","1","5.6","0","0","1","2.3","0","NaN"
"245","La uso una vez a la semana","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"246","No lo uso","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"247","Total","86","100","45","100","41","100","0","NaN","41","100","21","100","15","100","6","100","3","100","0","NaN","30","100","34","100","14","100","8","100","15","100","11","100","11","100","17","100","22","100","10","100","17","100","18","100","7","100","44","100","0","NaN"
"248",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"249","P16b_TABLET","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"250","Todo el tiempo","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","NaN","0","0","0","NaN","0","NaN","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","NaN"
"251","Entre 12 y 9 horas","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","NaN","0","0","0","NaN","0","NaN","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","NaN"
"252","Entre 8 y 5 horas","3","27.3","2","25","1","33.3","0","NaN","0","0","1","25","1","50","1","100","0","NaN","0","NaN","3","60","0","0","0","0","0","NaN","3","75","0","NaN","0","NaN","0","0","0","0","0","NaN","0","NaN","0","0","0","0","3","42.9","0","NaN"
"253","Entre 4 y 1 hora","8","72.7","6","75","2","66.7","0","NaN","4","100","3","75","1","50","0","0","0","NaN","0","NaN","2","40","5","100","1","100","0","NaN","1","25","0","NaN","0","NaN","1","100","6","100","0","NaN","0","NaN","2","100","2","100","4","57.1","0","NaN"
"254","Menos de una hora","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","NaN","0","0","0","NaN","0","NaN","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","NaN"
"255","La uso una vez a la semana","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","NaN","0","0","0","NaN","0","NaN","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","NaN"
"256","No lo uso","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","NaN","0","0","0","NaN","0","NaN","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","NaN"
"257","Total","11","100","8","100","3","100","0","NaN","4","100","4","100","2","100","1","100","0","NaN","0","NaN","5","100","5","100","1","100","0","NaN","4","100","0","NaN","0","NaN","1","100","6","100","0","NaN","0","NaN","2","100","2","100","7","100","0","NaN"
"258",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"259","P16b_COMPU","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"260","Todo el tiempo","6","5.6","2","3.6","4","7.8","0","NaN","2","4.4","1","3.7","2","10.5","0","0","1","25","0","NaN","2","5.4","3","7.1","1","5.9","0","0","0","0","0","0","0","0","0","0","4","14.8","2","20","0","0","2","9.1","0","0","4","8","0","NaN"
"261","Entre 12 y 9 horas","12","11.2","8","14.3","4","7.8","0","NaN","6","13.3","4","14.8","2","10.5","0","0","0","0","0","NaN","4","10.8","6","14.3","1","5.9","1","9.1","0","0","1","5.9","1","5.9","7","36.8","3","11.1","0","0","3","13","2","9.1","1","8.3","6","12","0","NaN"
"262","Entre 8 y 5 horas","38","35.5","18","32.1","20","39.2","0","NaN","16","35.6","10","37","5","26.3","6","50","1","25","0","NaN","14","37.8","16","38.1","3","17.6","5","45.5","10","58.8","4","23.5","6","35.3","6","31.6","8","29.6","4","40","7","30.4","9","40.9","6","50","16","32","0","NaN"
"263","Entre 4 y 1 hora","47","43.9","25","44.6","22","43.1","0","NaN","21","46.7","10","37","8","42.1","6","50","2","50","0","NaN","15","40.5","16","38.1","11","64.7","5","45.5","7","41.2","9","52.9","10","58.8","5","26.3","12","44.4","4","40","12","52.2","8","36.4","4","33.3","23","46","0","NaN"
"264","Menos de una hora","3","2.8","2","3.6","1","2","0","NaN","0","0","2","7.4","1","5.3","0","0","0","0","0","NaN","2","5.4","0","0","1","5.9","0","0","0","0","3","17.6","0","0","0","0","0","0","0","0","1","4.3","1","4.5","1","8.3","0","0","0","NaN"
"265","La uso una vez a la semana","1","0.9","1","1.8","0","0","0","NaN","0","0","0","0","1","5.3","0","0","0","0","0","NaN","0","0","1","2.4","0","0","0","0","0","0","0","0","0","0","1","5.3","0","0","0","0","0","0","0","0","0","0","1","2","0","NaN"
"266","No lo uso","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"267","Total","107","100","56","100","51","100","0","NaN","45","100","27","100","19","100","12","100","4","100","0","NaN","37","100","42","100","17","100","11","100","17","100","17","100","17","100","19","100","27","100","10","100","23","100","22","100","12","100","50","100","0","NaN"
"268",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"269","P16c_CEL","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"270","P16_C_CELULAR_Hablar_por_tel_fono","73","84.9","38","84.4","35","85.4","0","NaN","38","92.7","18","85.7","9","60","5","83.3","3","100","0","NaN","28","93.3","29","85.3","9","64.3","7","87.5","13","86.7","8","72.7","10","90.9","15","88.2","18","81.8","9","90","11","64.7","15","83.3","6","85.7","41","93.2","0","NaN"
