"","A1","B2","C3","D4","E5","F6","G7","H8","I9","J10","K11","L12","M13","N14","O15","P16","Q17","R18","S19","T20","U21","V22","W23","X24","Y25","Z26","NA27","NA28","NA29","NA30","NA31","NA32","NA33","NA34","NA35","NA36","NA37","NA38","NA39","NA40","NA41","NA42","NA43","NA44","NA45","NA46","NA47","NA48","NA49","NA50","NA51"
"354","Yo lo compré","5","71.4","1","50","4","80","0","NaN","2","50","1","100","1","100","1","100","0","NaN","0","NaN","1","50","0","NaN","3","75","1","100","1","33.3","0","NaN","0","NaN","2","100","1","100","1","100","3","75","1","100","0","NaN","1","50","0","NaN"
"355","Es un regalo","2","28.6","1","50","1","20","0","NaN","2","50","0","0","0","0","0","0","0","NaN","0","NaN","1","50","0","NaN","1","25","0","0","2","66.7","0","NaN","0","NaN","0","0","0","0","0","0","1","25","0","0","0","NaN","1","50","0","NaN"
"356","Total","7","100","2","100","5","100","0","NaN","4","100","1","100","1","100","1","100","0","NaN","0","NaN","2","100","0","NaN","4","100","1","100","3","100","0","NaN","0","NaN","2","100","1","100","1","100","4","100","1","100","0","NaN","2","100","0","NaN"
"357",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"358","P17a_CEL","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"359","Nuevo","98","86","44","88","54","84.4","0","NaN","41","91.1","21","91.3","22","78.6","10","83.3","4","66.7","0","NaN","12","80","32","84.2","38","86.4","16","94.1","28","87.5","12","100","11","84.6","15","68.2","13","92.9","19","90.5","60","89.6","18","85.7","5","83.3","15","75","0","NaN"
"360","Usado","16","14","6","12","10","15.6","0","NaN","4","8.9","2","8.7","6","21.4","2","16.7","2","33.3","0","NaN","3","20","6","15.8","6","13.6","1","5.9","4","12.5","0","0","2","15.4","7","31.8","1","7.1","2","9.5","7","10.4","3","14.3","1","16.7","5","25","0","NaN"
"361","Total","114","100","50","100","64","100","0","NaN","45","100","23","100","28","100","12","100","6","100","0","NaN","15","100","38","100","44","100","17","100","32","100","12","100","13","100","22","100","14","100","21","100","67","100","21","100","6","100","20","100","0","NaN"
"362",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"363","P17a_TABLET","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"364","Nuevo","5","100","1","100","4","100","0","NaN","2","100","1","100","1","100","1","100","0","NaN","0","NaN","1","100","0","NaN","3","100","1","100","1","100","0","NaN","0","NaN","2","100","1","100","1","100","3","100","1","100","0","NaN","1","100","0","NaN"
"365","Usado","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","NaN"
"366","Total","5","100","1","100","4","100","0","NaN","2","100","1","100","1","100","1","100","0","NaN","0","NaN","1","100","0","NaN","3","100","1","100","1","100","0","NaN","0","NaN","2","100","1","100","1","100","3","100","1","100","0","NaN","1","100","0","NaN"
"367",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"368","P17b_CEL","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"369","En una tienda departamental","33","33.7","11","25","22","40.7","0","NaN","11","26.8","7","33.3","8","36.4","5","50","2","50","0","NaN","2","16.7","13","40.6","13","34.2","5","31.2","6","21.4","5","41.7","5","45.5","6","40","6","46.2","5","26.3","22","36.7","7","38.9","1","20","3","20","0","NaN"
"370","En una tienda propia de la marca","41","41.8","22","50","19","35.2","0","NaN","23","56.1","5","23.8","9","40.9","4","40","0","0","0","NaN","7","58.3","12","37.5","12","31.6","10","62.5","10","35.7","5","41.7","5","45.5","4","26.7","6","46.2","11","57.9","24","40","8","44.4","1","20","8","53.3","0","NaN"
"371","En una tienda especializada en electrónicos (Ejemplo: Best Buy)","4","4.1","3","6.8","1","1.9","0","NaN","2","4.9","1","4.8","0","0","0","0","1","25","0","NaN","0","0","1","3.1","2","5.3","1","6.2","2","7.1","0","0","1","9.1","1","6.7","0","0","0","0","2","3.3","1","5.6","0","0","1","6.7","0","NaN"
"372","En una tienda de Autoservicio","8","8.2","3","6.8","5","9.3","0","NaN","2","4.9","4","19","1","4.5","0","0","1","25","0","NaN","1","8.3","2","6.2","5","13.2","0","0","0","0","2","16.7","0","0","2","13.3","1","7.7","3","15.8","5","8.3","0","0","2","40","1","6.7","0","NaN"
"373","Otro (especificar)","12","12.2","5","11.4","7","13","0","NaN","3","7.3","4","19","4","18.2","1","10","0","0","0","NaN","2","16.7","4","12.5","6","15.8","0","0","10","35.7","0","0","0","0","2","13.3","0","0","0","0","7","11.7","2","11.1","1","20","2","13.3","0","NaN"
"374","Total","98","100","44","100","54","100","0","NaN","41","100","21","100","22","100","10","100","4","100","0","NaN","12","100","32","100","38","100","16","100","28","100","12","100","11","100","15","100","13","100","19","100","60","100","18","100","5","100","15","100","0","NaN"
"375",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"376","P17b_TABLET","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"377","En una tienda departamental","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","NaN"
"378","En una tienda propia de la marca","3","60","1","100","2","50","0","NaN","0","0","1","100","1","100","1","100","0","NaN","0","NaN","1","100","0","NaN","2","66.7","0","0","1","100","0","NaN","0","NaN","0","0","1","100","1","100","1","33.3","1","100","0","NaN","1","100","0","NaN"
"379","En una tienda especializada en electrónicos (Ejemplo: Best Buy)","1","20","0","0","1","25","0","NaN","1","50","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","1","33.3","0","0","0","0","0","NaN","0","NaN","1","50","0","0","0","0","1","33.3","0","0","0","NaN","0","0","0","NaN"
"380","En una tienda de Autoservicio","1","20","0","0","1","25","0","NaN","1","50","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","0","0","1","100","0","0","0","NaN","0","NaN","1","50","0","0","0","0","1","33.3","0","0","0","NaN","0","0","0","NaN"
"381","Otro (especificar)","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","NaN"
"382","Total","5","100","1","100","4","100","0","NaN","2","100","1","100","1","100","1","100","0","NaN","0","NaN","1","100","0","NaN","3","100","1","100","1","100","0","NaN","0","NaN","2","100","1","100","1","100","3","100","1","100","0","NaN","1","100","0","NaN"
"383",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"384","P17c_CEL","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"385","Por internet","3","18.8","1","16.7","2","20","0","NaN","2","50","1","50","0","0","0","0","0","0","0","NaN","1","33.3","2","33.3","0","0","0","0","0","0","0","NaN","0","0","2","28.6","0","0","1","50","0","0","1","33.3","0","0","2","40","0","NaN"
"386","En un tianguis/Mercado","3","18.8","2","33.3","1","10","0","NaN","0","0","1","50","2","33.3","0","0","0","0","0","NaN","0","0","2","33.3","1","16.7","0","0","0","0","0","NaN","1","50","2","28.6","0","0","0","0","1","14.3","1","33.3","0","0","1","20","0","NaN"
"387","En una plaza de electrónicos","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"388","Me lo vendió amigo/familiar","7","43.8","2","33.3","5","50","0","NaN","1","25","0","0","2","33.3","2","100","2","100","0","NaN","1","33.3","2","33.3","3","50","1","100","4","100","0","NaN","1","50","0","0","1","100","1","50","4","57.1","1","33.3","1","100","1","20","0","NaN"
"389","Otro (especificar)","3","18.8","1","16.7","2","20","0","NaN","1","25","0","0","2","33.3","0","0","0","0","0","NaN","1","33.3","0","0","2","33.3","0","0","0","0","0","NaN","0","0","3","42.9","0","0","0","0","2","28.6","0","0","0","0","1","20","0","NaN"
"390","Total","16","100","6","100","10","100","0","NaN","4","100","2","100","6","100","2","100","2","100","0","NaN","3","100","6","100","6","100","1","100","4","100","0","NaN","2","100","7","100","1","100","2","100","7","100","3","100","1","100","5","100","0","NaN"
"391",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"392","P17d_CEL","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"393","Es un plan","34","29.8","11","22","23","35.9","0","NaN","19","42.2","4","17.4","5","17.9","5","41.7","1","16.7","0","NaN","6","40","9","23.7","13","29.5","6","35.3","6","18.8","4","33.3","2","15.4","4","18.2","4","28.6","14","66.7","20","29.9","8","38.1","1","16.7","5","25","0","NaN"
"394","De contado/débito","58","50.9","30","60","28","43.8","0","NaN","15","33.3","15","65.2","19","67.9","4","33.3","5","83.3","0","NaN","6","40","21","55.3","24","54.5","7","41.2","20","62.5","5","41.7","8","61.5","15","68.2","6","42.9","4","19","33","49.3","9","42.9","5","83.3","11","55","0","NaN"
"395","Tarjeta de crédito","19","16.7","7","14","12","18.8","0","NaN","9","20","3","13","4","14.3","3","25","0","0","0","NaN","3","20","7","18.4","5","11.4","4","23.5","6","18.8","3","25","3","23.1","1","4.5","3","21.4","3","14.3","12","17.9","3","14.3","0","0","4","20","0","NaN"
"396","Otro (Especificar)","3","2.6","2","4","1","1.6","0","NaN","2","4.4","1","4.3","0","0","0","0","0","0","0","NaN","0","0","1","2.6","2","4.5","0","0","0","0","0","0","0","0","2","9.1","1","7.1","0","0","2","3","1","4.8","0","0","0","0","0","NaN"
"397","No sabe / no contestó","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"398","Total","114","100","50","100","64","100","0","NaN","45","100","23","100","28","100","12","100","6","100","0","NaN","15","100","38","100","44","100","17","100","32","100","12","100","13","100","22","100","14","100","21","100","67","100","21","100","6","100","20","100","0","NaN"
"399",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"400","P17d_TABLET","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"401","Es un plan","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","NaN"
"402","De contado/débito","4","80","1","100","3","75","0","NaN","1","50","1","100","1","100","1","100","0","NaN","0","NaN","1","100","0","NaN","2","66.7","1","100","1","100","0","NaN","0","NaN","1","50","1","100","1","100","2","66.7","1","100","0","NaN","1","100","0","NaN"
"403","Tarjeta de crédito","1","20","0","0","1","25","0","NaN","1","50","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","1","33.3","0","0","0","0","0","NaN","0","NaN","1","50","0","0","0","0","1","33.3","0","0","0","NaN","0","0","0","NaN"
"404","Otro (Especificar)","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","NaN"
"405","No sabe / no contestó","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","NaN","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","NaN"
"406","Total","5","100","1","100","4","100","0","NaN","2","100","1","100","1","100","1","100","0","NaN","0","NaN","1","100","0","NaN","3","100","1","100","1","100","0","NaN","0","NaN","2","100","1","100","1","100","3","100","1","100","0","NaN","1","100","0","NaN"
"407",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"408","P17e_CEL","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"409","Motorola","19","12.3","11","14.7","8","10","0","NaN","8","13.8","6","17.6","5","15.2","0","0","0","0","0","NaN","5","14.7","8","17","6","11.3","0","0","4","9.5","2","11.1","2","11.1","4","12.9","4","20","3","11.5","6","7.2","4","16","0","0","9","23.7","0","NaN"
"410","Mac/Apple","7","4.5","3","4","4","5","0","NaN","5","8.6","0","0","1","3","1","4.5","0","0","0","NaN","2","5.9","3","6.4","2","3.8","0","0","3","7.1","1","5.6","0","0","1","3.2","1","5","1","3.8","3","3.6","3","12","0","0","1","2.6","0","NaN"
"411","Dell","1","0.6","1","1.3","0","0","0","NaN","0","0","0","0","1","3","0","0","0","0","0","NaN","0","0","0","0","0","0","1","4.8","0","0","0","0","0","0","0","0","1","5","0","0","0","0","1","4","0","0","0","0","0","NaN"
"412","Hp","3","1.9","1","1.3","2","2.5","0","NaN","0","0","2","5.9","1","3","0","0","0","0","0","NaN","2","5.9","1","2.1","0","0","0","0","0","0","2","11.1","0","0","1","3.2","0","0","0","0","1","1.2","0","0","0","0","2","5.3","0","NaN"
"413","Asus","2","1.3","0","0","2","2.5","0","NaN","0","0","1","2.9","0","0","1","4.5","0","0","0","NaN","0","0","0","0","1","1.9","1","4.8","0","0","0","0","0","0","0","0","0","0","2","7.7","1","1.2","0","0","1","11.1","0","0","0","NaN"
"414","Sony","19","12.3","10","13.3","9","11.2","0","NaN","6","10.3","4","11.8","7","21.2","1","4.5","1","12.5","0","NaN","4","11.8","7","14.9","6","11.3","2","9.5","6","14.3","1","5.6","2","11.1","3","9.7","3","15","4","15.4","12","14.5","1","4","2","22.2","4","10.5","0","NaN"
